categories,latitude,longitude,display_phone,phone,unique_id,unique_alias,image_url,is_closed,location,name,price,rating,recommended_review_count,unrecommended_review_count,url,transactions
"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",47.6249992,-122.3564402,(206) 281-8883,+12062818883,hq6gIALemQa6qLANEG1vYQ,racha-thai-and-asian-kitchen-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/_5ZVIa-sdKznHZsIrqHTEA/o.jpg,False,"{'address1': '12 Mercer St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['12 Mercer St', 'Seattle, WA 98109']}",Racha Thai & Asian Kitchen,$$,3.5,536,56,https://www.yelp.com/biz/racha-thai-and-asian-kitchen-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",47.62729,-122.34209,(206) 717-2864,+12067172864,zIczxp6kS-2kyV937xBnAA,stone-korean-restaurant-seattle-2,https://s3-media3.fl.yelpcdn.com/bphoto/byHFa5wS63_LRVWWpdYeXw/o.jpg,False,"{'address1': '900 Dexter Ave N', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['900 Dexter Ave N', 'Seattle, WA 98109']}",Stone Korean Restaurant,$$,4.0,217,14,https://www.yelp.com/biz/stone-korean-restaurant-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",47.621496,-122.350727,(206) 428-6315,+12064286315,mwAI4KuIVd9b_rgxJH4ncQ,mod-pizza-seattle-5,https://s3-media3.fl.yelpcdn.com/bphoto/wjGWgL-bg4kbfErPpOjPZw/o.jpg,False,"{'address1': '305 Harrison St', 'address2': 'Ste 221', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['305 Harrison St', 'Ste 221', 'Seattle, WA 98109']}",MOD Pizza,$,4.0,243,23,https://www.yelp.com/biz/mod-pizza-seattle-5?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'noodles', 'title': 'Noodles'}]",47.623408,-122.354688,(206) 485-7102,+12064857102,JKGoWWTmoc9wprDAMdI-0w,tyger-tyger-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/xCh-jA8jmgQDBvth1v6QOw/o.jpg,False,"{'address1': '114 Republican St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['114 Republican St', 'Seattle, WA 98109']}",Tyger Tyger,$$,4.0,153,18,https://www.yelp.com/biz/tyger-tyger-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'tacos', 'title': 'Tacos'}]",47.5807253995165,-122.4062986373634,,,GpAVasbtf4Q61Ql0vZFonA,tacontainer-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/6McRHkN69EsaBpkg8KiGMQ/o.jpg,False,"{'address1': '2530 Alki Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['2530 Alki Ave SW', 'Seattle, WA 98116']}",Tacontainer,,4.5,30,3,https://www.yelp.com/biz/tacontainer-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",47.60334,-122.33567,(206) 621-7777,+12066217777,SnRAvm_NjKboeKhK5v0U0A,owln-thistle-irish-pub-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/qsjb51bDWNuaHAcNlbK8zw/o.jpg,False,"{'address1': '808 Post Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['808 Post Ave', 'Seattle, WA 98104']}",Owl'n Thistle Irish Pub,$$,3.5,354,38,https://www.yelp.com/biz/owln-thistle-irish-pub-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'mexican', 'title': 'Mexican'}]",47.62379,-122.35688,(206) 352-2407,+12063522407,qLdb6V3umTfpsuZz2uD9eQ,blue-water-taco-grill-seattle-7,https://s3-media2.fl.yelpcdn.com/bphoto/hgwpKV38t7q1F_MGFcD9UQ/o.jpg,False,"{'address1': '515 Queen Anne Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['515 Queen Anne Ave N', 'Seattle, WA 98109']}",Blue Water Taco Grill,$,4.0,291,42,https://www.yelp.com/biz/blue-water-taco-grill-seattle-7?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",47.605121,-122.33678,(206) 624-3646,+12066243646,dkPWs-XCBYMTzU8bJxLIuQ,bookstore-bar-and-cafe-seattle-6,https://s3-media4.fl.yelpcdn.com/bphoto/1Too8ygP-lUq5frwdrveEA/o.jpg,False,"{'address1': '1007 1st Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['1007 1st Ave', 'Seattle, WA 98104']}",Bookstore Bar & Cafe,$$,3.5,366,27,https://www.yelp.com/biz/bookstore-bar-and-cafe-seattle-6?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",47.6027518,-122.33419,(206) 621-9372,+12066219372,0Ljhdn3oCUo4vdX6qGt0qQ,cherry-street-coffee-house-seattle,https://s3-media4.fl.yelpcdn.com/bphoto/u7zTtvpeBOLNq5sulGGFnQ/o.jpg,False,"{'address1': '700 1st Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['700 1st Ave', 'Seattle, WA 98104']}",Cherry Street Coffee House,$,4.0,261,28,https://www.yelp.com/biz/cherry-street-coffee-house-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",47.5775172727011,-122.334491014481,(206) 682-7557,+12066827557,ZHErhyY2p1xd7vcuTXvbwA,cafe-con-leche-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/V4APq85nAZV7lRvt2en8_w/o.jpg,False,"{'address1': '2901 1st Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['2901 1st Ave S', 'Seattle, WA 98134']}",Cafe Con Leche,$$,4.0,210,22,https://www.yelp.com/biz/cafe-con-leche-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",47.606126,-122.342072,(206) 623-3500,+12066233500,tNQUY-hc561X0LVgABqRXA,the-fishermans-restaurant-seattle,https://s3-media4.fl.yelpcdn.com/bphoto/rz80wUQhZexYO7jFIFi0PQ/o.jpg,False,"{'address1': '1301 Alaskan Way', 'address2': '', 'address3': 'Pier 57', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1301 Alaskan Way', 'Pier 57', 'Seattle, WA 98101']}",The Fisherman's Restaurant,$$,3.0,885,99,https://www.yelp.com/biz/the-fishermans-restaurant-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",47.62305,-122.34087,(206) 706-3338,+12067063338,hPBevWANIs-TgwW7snUI2A,fresh-flours-seattle-11,https://s3-media4.fl.yelpcdn.com/bphoto/8DQy03amXzfvRT4t3gZIIA/o.jpg,False,"{'address1': '432 8th Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['432 8th Ave N', 'Seattle, WA 98109']}",Fresh Flours,$,4.0,212,13,https://www.yelp.com/biz/fresh-flours-seattle-11?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",47.63941,-122.36589,(206) 283-5900,+12062835900,WrgSILv9J8Ts5VTB9_sPeQ,macrina-bakery-and-cafe-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/eiyxzrJ2X29oIHH5-j48yA/o.jpg,False,"{'address1': '615 W McGraw St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98119', 'country': 'US', 'state': 'WA', 'display_address': ['615 W McGraw St', 'Seattle, WA 98119']}",Macrina Bakery & Cafe,$$,4.0,262,28,https://www.yelp.com/biz/macrina-bakery-and-cafe-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wraps', 'title': 'Wraps'}]",47.58418,-122.386699,(206) 708-1018,+12067081018,BysPC3Rj7Sgjb77GPN-xMA,west-seattle-grounds-seattle,https://s3-media3.fl.yelpcdn.com/bphoto/ILGnTa5heRMxkI0sDNjhDg/o.jpg,False,"{'address1': '2141 California Ave SW', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['2141 California Ave SW', 'Seattle, WA 98116']}",West Seattle Grounds,$,4.0,47,5,https://www.yelp.com/biz/west-seattle-grounds-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",47.5874328613281,-122.334701538086,(206) 264-2428,+12062642428,BB_sAfeg-EUWnJgkhNMpzQ,hooverville-bar-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/tVMmUcJ2MahkXfzH3lwurg/o.jpg,False,"{'address1': '1721 1st Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['1721 1st Ave S', 'Seattle, WA 98134']}",Hooverville Bar,$,4.0,181,23,https://www.yelp.com/biz/hooverville-bar-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",47.611656,-122.332648,(206) 427-8058,+12064278058,2LlxBIGO-09HLvzLw9BR2g,la-creperie-voila-seattle-4,https://s3-media4.fl.yelpcdn.com/bphoto/10hdDfOSUaBPh8-R4bVJhQ/o.jpg,False,"{'address1': '707 Pike St', 'address2': 'Ste 1', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['707 Pike St', 'Ste 1', 'Seattle, WA 98101']}",La Creperie Voila,$,4.0,337,13,https://www.yelp.com/biz/la-creperie-voila-seattle-4?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cafes', 'title': 'Cafes'}]",47.6094036086078,-122.336325645447,(206) 340-9908,+12063409908,2fHYJVNJKBm9Qdr7o_ykGg,harbor-café-seattle-2,https://s3-media4.fl.yelpcdn.com/bphoto/ixyMs5PepqKp9v6CYjsvjg/o.jpg,False,"{'address1': '1411 4th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1411 4th Ave', 'Seattle, WA 98101']}",Harbor Café,$,4.0,151,14,https://www.yelp.com/biz/harbor-caf%C3%A9-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",47.5846210830429,-122.334275088886,(206) 623-0919,+12066230919,y5CTYuA6PkyyuuPif67ETg,macrina-bakery-and-cafe-seattle-3,https://s3-media2.fl.yelpcdn.com/bphoto/YRjho7x9tb0k8qQ4D5-TAA/o.jpg,False,"{'address1': '1943 1st Ave S', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98127', 'country': 'US', 'state': 'WA', 'display_address': ['1943 1st Ave S', 'Seattle, WA 98127']}",Macrina Bakery & Cafe,$$,3.5,282,16,https://www.yelp.com/biz/macrina-bakery-and-cafe-seattle-3?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'german', 'title': 'German'}, {'alias': 'kebab', 'title': 'Kebab'}]",47.61493,-122.34756,(206) 728-2838,+12067282838,YSwmn9G7Zo69JcxMde3Ipw,doner-box-seattle,https://s3-media4.fl.yelpcdn.com/bphoto/O2EjfMinFvnrlHj9J-tNVA/o.jpg,False,"{'address1': '2421 2nd Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2421 2nd Ave', 'Seattle, WA 98121']}",Doner Box,$$,4.5,116,4,https://www.yelp.com/biz/doner-box-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",47.6123,-122.33358,(206) 682-7011,+12066827011,RPKigaA-6DAKFmOn7NHveQ,nyc-deli-market-seattle-2,https://s3-media4.fl.yelpcdn.com/bphoto/Ki_5qLHyj6jMwukKajaMhQ/o.jpg,False,"{'address1': '1520 7th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1520 7th Ave', 'Seattle, WA 98101']}",NYC Deli Market,$,4.0,208,16,https://www.yelp.com/biz/nyc-deli-market-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'falafel', 'title': 'Falafel'}]",47.60904,-122.34049,(206) 381-0857,+12063810857,lSD5baKgm7tuLvMVCcq4RQ,falafel-king-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/8tDFziCr_jdRQ4QtK51AQw/o.jpg,False,"{'address1': '1509 1st Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1509 1st Ave', 'Seattle, WA 98101']}",Falafel King,$,3.5,331,20,https://www.yelp.com/biz/falafel-king-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'foodstands', 'title': 'Food Stands'}]",47.5516325151607,-122.362658150936,(425) 780-9681,+14257809681,QpRkM0ULDg8cb2dYEo4z2g,el-chito-seattle,https://s3-media1.fl.yelpcdn.com/bphoto/2hXZ8u8ynUeYStXOqsdv1A/o.jpg,False,"{'address1': '5604 Delridge Way SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98106', 'country': 'US', 'state': 'WA', 'display_address': ['5604 Delridge Way SW', 'Seattle, WA 98106']}",El Chito,$,5.0,67,25,https://www.yelp.com/biz/el-chito-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",47.55248,-122.3339,(206) 762-7900,+12067627900,54BMKlZDJoE67l9d0E92iQ,slims-last-chance-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/Q5bMuRjlS5hgfe_3mgJaXQ/o.jpg,False,"{'address1': '5606 1st Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98108', 'country': 'US', 'state': 'WA', 'display_address': ['5606 1st Ave S', 'Seattle, WA 98108']}",Slim's Last Chance,$$,4.0,332,27,https://www.yelp.com/biz/slims-last-chance-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",47.63203,-122.35703,(206) 285-1352,+12062851352,tS8twhq6IBIq0zGvBg8SLg,koku-cafe-market-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/uEvykxoMqmIJOk_BTSI6Nw/o.jpg,False,"{'address1': '1417 Queen Anne Ave N', 'address2': 'Ste 101B', 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['1417 Queen Anne Ave N', 'Ste 101B', 'Seattle, WA 98109']}",Koku Cafe + Market,$$,4.5,87,5,https://www.yelp.com/biz/koku-cafe-market-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['delivery', 'pickup']"
"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'bars', 'title': 'Bars'}]",47.6028303,-122.334073,(206) 682-1117,+12066821117,E1URolhlOtqmbycqLLm2_g,saké-nomi-seattle-2,https://s3-media1.fl.yelpcdn.com/bphoto/cgvmJHxFCwbAO53cQoJhjA/o.jpg,False,"{'address1': '106 Cherry St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['106 Cherry St', 'Seattle, WA 98104']}",Saké Nomi,$$,4.5,84,10,https://www.yelp.com/biz/sak%C3%A9-nomi-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,[]
"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breweries', 'title': 'Breweries'}]",47.5803564,-122.4068165644178,(206) 420-4523,+12064204523,03WO8phbxJLtB8P2aaWJUg,west-seattle-brewing-co-tap-shack-seattle-2,https://s3-media2.fl.yelpcdn.com/bphoto/78WqKGPVnctiAxleko99ag/o.jpg,False,"{'address1': '2536 Alki Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['2536 Alki Ave SW', 'Seattle, WA 98116']}",West Seattle Brewing Co Tap Shack,$$,3.5,59,4,https://www.yelp.com/biz/west-seattle-brewing-co-tap-shack-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'thai', 'title': 'Thai'}]",47.6256,-122.34989,(206) 457-4675,+12064574675,b0Q55nQMGI87Rx8368Y1Dw,basilic-essentially-thai-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/jEZs-abg8nSj1BJ3D77sLg/o.jpg,False,"{'address1': '352 Roy St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['352 Roy St', 'Seattle, WA 98109']}",Basilic Essentially Thai,$$,4.0,167,12,https://www.yelp.com/biz/basilic-essentially-thai-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'noodles', 'title': 'Noodles'}]",47.601566,-122.3351543,(206) 223-3690,+12062233690,yNHvaGHci6sfF_ayn40KnQ,julies-garden-seattle,https://s3-media2.fl.yelpcdn.com/bphoto/yk7BfO7PUayAQy7CupK0sw/o.jpg,False,"{'address1': '81 Yesler Way', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['81 Yesler Way', 'Seattle, WA 98104']}",Julie's Garden,$,4.0,199,23,https://www.yelp.com/biz/julies-garden-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'newamerican', 'title': 'American (New)'}]",47.61461864735252,-122.34872981725925,(206) 441-1677,+12064411677,OQEIUGJ9yftNpuukLJgamA,cyclops-cafe-and-lounge-seattle-2,https://s3-media1.fl.yelpcdn.com/bphoto/7Kw2HIpb82PlzfAGu6O4oQ/o.jpg,False,"{'address1': '2421 1st Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2421 1st Ave', 'Seattle, WA 98121']}",Cyclops Cafe and Lounge,$$,3.5,302,35,https://www.yelp.com/biz/cyclops-cafe-and-lounge-seattle-2?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",47.623452786956,-122.35634985789,(206) 285-5155,+12062855155,9ouTPGIzNk1A6phBZyqX6A,dicks-drive-in-seattle-4,https://s3-media4.fl.yelpcdn.com/bphoto/aigV0Puz8jT3ZPZQQQvgTA/o.jpg,False,"{'address1': '500 Queen Anne Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['500 Queen Anne Ave N', 'Seattle, WA 98109']}",Dick's Drive-In,$,3.0,847,69,https://www.yelp.com/biz/dicks-drive-in-seattle-4?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,['delivery']
"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",47.6351940873453,-122.357219216563,(206) 566-6788,+12065666788,fdPPK9wai2lSthgJVHGeHw,queen-anne-coffee-seattle,https://s3-media4.fl.yelpcdn.com/bphoto/UfiwlW6hjkFF7gtyhcin_Q/o.jpg,False,"{'address1': '1811 Queen Anne Ave N', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['1811 Queen Anne Ave N', 'Seattle, WA 98109']}",Queen Anne Coffee,,4.5,77,11,https://www.yelp.com/biz/queen-anne-coffee-seattle?adjust_creative=m0p_ijEYt-_sLoK9ZhaTXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=m0p_ijEYt-_sLoK9ZhaTXw,"['pickup', 'delivery']"
